Dataset	MovieID	Title	Year	Reason
{"requests":5001,"remaining":-1,"message":"Já descarregou as legendas de «5000» a que tem direito durante 24 horas.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373171 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373171}
movies-32M	281396	Timeman	2022	no_subtitles_found
movies-32M	281398	Reno 911!: It's a Wonderful Heist	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"5000\u0026#x27;un altyazıları için 24 saatlik izin süreniz doldu.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373173 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373173}
movies-32M	281400	Si Fulano fuese Mengano	1971	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373174 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373174}
movies-32M	281402	The Marriage App	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373175 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373175}
movies-32M	281404	Madame DuBarry	1919	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Du har nu adgang til underteksterne til *5000* i 24 timer.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373176 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373176}
movies-32M	281406	Demon Hunter Makaryudo	1989	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Has descargado los subtítulos de «5000» que tienes permitidos durante 24 horas.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373177 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373177}
movies-32M	281408	Song of the Scarlet Flower	1919	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373178 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373178}
movies-32M	281410	Assault and Battery	1969	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373179 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373179}
movies-32M	281412	Only a Mother	1949	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Сез 24 сәгатькә рөхсәт ителгән «5000» субтитрларын йөкләдегез.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373180 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373180}
movies-32M	281414	Wedding of the Century	2021	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373181 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373181}
movies-32M	281416	Land of Legends	2022	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"24시간 동안 이용 가능한 \u0026#x27;5000\u0026#x27; 자막을 다운로드하셨습니다.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373182 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373182}
movies-32M	281418	The Master Blackmailer	1992	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Has descargado los subtítulos de «5000» que tienes permitidos durante 24 horas.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373183 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373183}
movies-32M	281420	The Redeemers	2022	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"Du har nu adgang til underteksterne til *5000* i 24 timer.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373184 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373184}
movies-32M	281422	Easy Money	1936	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373185 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373185}
movies-32M	281430	Immersion	2021	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373186 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373186}
movies-32M	281432	Hideous	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373187 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373187}
movies-32M	281434	Carpoolers	2021	no_subtitles_found
movies-32M	281436	The Last Client	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373188 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373188}
movies-32M	281438	Detective Knight: Redemption	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373189 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373189}
movies-32M	281444	Just Retired 2	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373190 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373190}
movies-32M	281446	Dealer	2021	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373191 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373191}
movies-32M	281450	Lost Song	2008	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Έχετε κατεβάσει τους υπότιτλους της σειράς «5000» που έχετε δικαίωμα να χρησιμοποιήσετε για 24 ώρες.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373192 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373192}
movies-32M	281454	Night at the Museum: Kahmunrah Rises Again	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373193 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373193}
movies-32M	281456	The Danish Experience	2003	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Na-download mo na ang iyong pinahihintulutang 5000 na mga subtitle para sa 24 na oras.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373194 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373194}
movies-32M	281458	Delivery by Christmas	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373195 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373195}
movies-32M	281460	Jerry's Diary	1949	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"คุณได้ดาวน์โหลดซับไตเติลสำหรับ 5000 ที่ได้รับอนุญาตแล้วเป็นเวลา 24 ชั่วโมงYour quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373196 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373196}
movies-32M	281462	Pink Posies	1967	no_subtitles_found
movies-32M	281464	Old Bigwigs	2021	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373198 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373198}
movies-32M	281466	With Great Joy	2001	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373199 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373199}
movies-32M	281468	Dragonflies	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373199 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373199}
movies-32M	281470	Christmas Full of Grace	2022	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373200 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373200}
movies-32M	281472	Year One: A Political Odyssey	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Vi elŝutis viajn permesitajn 5000-subtitolojn por 24 horoj.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373201 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373201}
movies-32M	281474	2nd Chance	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Na-download mo na ang iyong pinahihintulutang 5000 na mga subtitle para sa 24 na oras.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:58 UTC) ts=1780373202 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373202}
movies-32M	281476	5000 Blankets	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373204 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373204}
movies-32M	281480	Gold	2022	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373204 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373204}
movies-32M	281490	Khoya Khoya Chand	2007	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373205 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373205}
movies-32M	281492	Christmas with the Campbells	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Vous avez atteint votre limite de 5000 sous-titres pour 24 heures.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373206 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373206}
movies-32M	281494	The Chanting	2006	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373207 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373207}
movies-32M	281498	Perspectives	1975	no_subtitles_found
movies-32M	281500	Stuck	2020	no_subtitles_found
movies-32M	281502	Windstorm 3	2017	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Ги презедовте вашите дозволени 5000-титлови за 24 часа.Your quota will be renewed in 19 hours and 53 minutes (2026-06-02 23:59:59 UTC) ts=1780373210 ","reset_time":"19 hours and 53 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780373210}
movies-32M	281504	Morgan Ahmed Morgan	2007	download_failed: Subtitle download request failed: 406
